,Actual Class,Class Size,Correct Class,Equiv Class,Largest Possible Class Size,Predicted Class,gamma,kernel
4499,48354,25,True,PERCENTILES,251,48354,scale,linear
4500,44692,1,False,JUMP,251,3112,scale,linear
4501,44692,2,True,SCORE_DIST,251,3112,scale,linear
4502,44692,25,True,PERCENTILES,251,3112,scale,linear
4503,6751,2,True,JUMP,251,147,scale,linear
4504,6751,2,True,SCORE_DIST,251,147,scale,linear
4505,6751,25,True,PERCENTILES,251,147,scale,linear
4506,98,1,False,JUMP,251,3096,scale,linear
4507,98,1,False,SCORE_DIST,251,3096,scale,linear
4508,98,25,True,PERCENTILES,251,3096,scale,linear
4509,13449,1,True,JUMP,251,13449,scale,linear
4510,13449,1,True,SCORE_DIST,251,13449,scale,linear
4511,13449,25,True,PERCENTILES,251,13449,scale,linear
4512,3112,1,True,JUMP,251,3112,scale,linear
4513,3112,2,True,SCORE_DIST,251,3112,scale,linear
4514,3112,25,True,PERCENTILES,251,3112,scale,linear
4515,388,1,False,JUMP,251,4857,scale,linear
4516,388,1,False,SCORE_DIST,251,4857,scale,linear
4517,388,25,False,PERCENTILES,251,4857,scale,linear
4518,13449,1,True,JUMP,251,13449,scale,linear
4519,13449,1,True,SCORE_DIST,251,13449,scale,linear
4520,13449,25,True,PERCENTILES,251,13449,scale,linear
4521,2162,1,False,JUMP,251,98,scale,linear
4522,2162,1,False,SCORE_DIST,251,98,scale,linear
4523,2162,25,True,PERCENTILES,251,98,scale,linear
4524,3112,1,True,JUMP,251,3112,scale,linear
4525,3112,1,True,SCORE_DIST,251,3112,scale,linear
4526,3112,25,True,PERCENTILES,251,3112,scale,linear
4527,10364,1,False,JUMP,251,3202,scale,linear
4528,10364,1,False,SCORE_DIST,251,3202,scale,linear
4529,10364,25,True,PERCENTILES,251,3202,scale,linear
4530,9304,1,False,JUMP,251,6751,scale,linear
4531,9304,1,False,SCORE_DIST,251,6751,scale,linear
4532,9304,25,False,PERCENTILES,251,6751,scale,linear
4533,10293,1,False,JUMP,251,48354,scale,linear
4534,10293,1,False,SCORE_DIST,251,48354,scale,linear
4535,10293,25,True,PERCENTILES,251,48354,scale,linear
4536,22,1,False,JUMP,251,4857,scale,linear
4537,22,1,False,SCORE_DIST,251,4857,scale,linear
4538,22,25,False,PERCENTILES,251,4857,scale,linear
4539,20750,1,False,JUMP,251,3510,scale,linear
4540,20750,2,False,SCORE_DIST,251,3510,scale,linear
4541,20750,25,True,PERCENTILES,251,3510,scale,linear
4542,32538,1,False,JUMP,251,3202,scale,linear
4543,32538,1,False,SCORE_DIST,251,3202,scale,linear
4544,32538,25,False,PERCENTILES,251,3202,scale,linear
4545,10364,1,True,JUMP,251,10364,scale,linear
4546,10364,1,True,SCORE_DIST,251,10364,scale,linear
4547,10364,25,True,PERCENTILES,251,10364,scale,linear
4548,3131,1,False,JUMP,251,3202,scale,linear
4549,3131,1,False,SCORE_DIST,251,3202,scale,linear
4550,3131,25,True,PERCENTILES,251,3202,scale,linear
4551,7066,1,False,JUMP,251,3510,scale,linear
4552,7066,1,False,SCORE_DIST,251,3510,scale,linear
4553,7066,25,True,PERCENTILES,251,3510,scale,linear
4554,20750,3,False,JUMP,251,98,scale,linear
4555,20750,2,False,SCORE_DIST,251,98,scale,linear
4556,20750,25,False,PERCENTILES,251,98,scale,linear
4557,44692,1,False,JUMP,251,4857,scale,linear
4558,44692,1,False,SCORE_DIST,251,4857,scale,linear
4559,44692,25,True,PERCENTILES,251,4857,scale,linear
4560,3202,1,False,JUMP,251,3112,scale,linear
4561,3202,1,False,SCORE_DIST,251,3112,scale,linear
4562,3202,25,True,PERCENTILES,251,3112,scale,linear
4563,2781,1,False,JUMP,251,3112,scale,linear
4564,2781,1,False,SCORE_DIST,251,3112,scale,linear
4565,2781,25,True,PERCENTILES,251,3112,scale,linear
4566,3202,1,False,JUMP,251,3112,scale,linear
4567,3202,1,False,SCORE_DIST,251,3112,scale,linear
4568,3202,25,True,PERCENTILES,251,3112,scale,linear
4569,13449,1,True,JUMP,251,13449,scale,linear
4570,13449,1,True,SCORE_DIST,251,13449,scale,linear
4571,13449,25,True,PERCENTILES,251,13449,scale,linear
4572,9751,1,False,JUMP,251,98,scale,linear
4573,9751,1,False,SCORE_DIST,251,98,scale,linear
4574,9751,25,False,PERCENTILES,251,98,scale,linear
4575,3112,1,True,JUMP,251,3112,scale,linear
4576,3112,1,True,SCORE_DIST,251,3112,scale,linear
4577,3112,25,True,PERCENTILES,251,3112,scale,linear
4578,843,1,False,JUMP,251,4857,scale,linear
4579,843,1,False,SCORE_DIST,251,4857,scale,linear
4580,843,25,True,PERCENTILES,251,4857,scale,linear
4581,214,1,False,JUMP,251,3202,scale,linear
4582,214,1,False,SCORE_DIST,251,3202,scale,linear
4583,214,25,False,PERCENTILES,251,3202,scale,linear
4584,18048,1,False,JUMP,251,10364,scale,linear
4585,18048,1,False,SCORE_DIST,251,10364,scale,linear
4586,18048,25,False,PERCENTILES,251,10364,scale,linear
4587,9166,1,False,JUMP,251,3202,scale,linear
4588,9166,1,False,SCORE_DIST,251,3202,scale,linear
4589,9166,25,False,PERCENTILES,251,3202,scale,linear
4590,49281,2,False,JUMP,251,10364,scale,linear
4591,49281,2,False,SCORE_DIST,251,10364,scale,linear
4592,49281,25,True,PERCENTILES,251,10364,scale,linear
4593,26776,1,False,JUMP,251,98,scale,linear
4594,26776,1,False,SCORE_DIST,251,98,scale,linear
4595,26776,25,True,PERCENTILES,251,98,scale,linear
4596,10364,1,True,JUMP,251,10364,scale,linear
4597,10364,1,True,SCORE_DIST,251,10364,scale,linear
4598,10364,25,True,PERCENTILES,251,10364,scale,linear
4599,3096,1,False,JUMP,251,6751,scale,linear
4600,3096,1,False,SCORE_DIST,251,6751,scale,linear
4601,3096,25,True,PERCENTILES,251,6751,scale,linear
4602,3254,1,False,JUMP,251,3202,scale,linear
4603,3254,1,False,SCORE_DIST,251,3202,scale,linear
4604,3254,25,False,PERCENTILES,251,3202,scale,linear
4605,30579,3,True,JUMP,251,4857,scale,linear
4606,30579,1,False,SCORE_DIST,251,4857,scale,linear
4607,30579,25,True,PERCENTILES,251,4857,scale,linear
4608,11087,1,False,JUMP,251,41428,scale,linear
4609,11087,1,False,SCORE_DIST,251,41428,scale,linear
4610,11087,25,False,PERCENTILES,251,41428,scale,linear
4611,4857,1,False,JUMP,251,10364,scale,linear
4612,4857,1,False,SCORE_DIST,251,10364,scale,linear
4613,4857,25,True,PERCENTILES,251,10364,scale,linear
4614,10364,1,False,JUMP,251,4857,scale,linear
4615,10364,1,False,SCORE_DIST,251,4857,scale,linear
4616,10364,25,True,PERCENTILES,251,4857,scale,linear
4617,843,1,False,JUMP,251,3112,scale,linear
4618,843,1,False,SCORE_DIST,251,3112,scale,linear
4619,843,25,True,PERCENTILES,251,3112,scale,linear
4620,8887,1,False,JUMP,251,3202,scale,linear
4621,8887,1,False,SCORE_DIST,251,3202,scale,linear
4622,8887,25,False,PERCENTILES,251,3202,scale,linear
4623,224,1,False,JUMP,251,3112,scale,linear
4624,224,1,False,SCORE_DIST,251,3112,scale,linear
4625,224,25,True,PERCENTILES,251,3112,scale,linear
4626,98,1,False,JUMP,251,10364,scale,linear
4627,98,1,False,SCORE_DIST,251,10364,scale,linear
4628,98,25,True,PERCENTILES,251,10364,scale,linear
4629,6751,1,True,JUMP,251,6751,scale,linear
4630,6751,1,True,SCORE_DIST,251,6751,scale,linear
4631,6751,25,True,PERCENTILES,251,6751,scale,linear
4632,2781,1,False,JUMP,251,10364,scale,linear
4633,2781,1,False,SCORE_DIST,251,10364,scale,linear
4634,2781,25,False,PERCENTILES,251,10364,scale,linear
4635,44692,1,False,JUMP,251,6751,scale,linear
4636,44692,1,False,SCORE_DIST,251,6751,scale,linear
4637,44692,25,True,PERCENTILES,251,6751,scale,linear
4638,10364,1,True,JUMP,251,10364,scale,linear
4639,10364,1,True,SCORE_DIST,251,10364,scale,linear
4640,10364,25,True,PERCENTILES,251,10364,scale,linear
4641,2781,1,False,JUMP,251,4857,scale,linear
4642,2781,1,False,SCORE_DIST,251,4857,scale,linear
4643,2781,25,False,PERCENTILES,251,4857,scale,linear
4644,4703,2,False,JUMP,251,98,scale,linear
4645,4703,1,False,SCORE_DIST,251,98,scale,linear
4646,4703,25,False,PERCENTILES,251,98,scale,linear
4647,4857,1,True,JUMP,251,4857,scale,linear
4648,4857,1,True,SCORE_DIST,251,4857,scale,linear
4649,4857,25,True,PERCENTILES,251,4857,scale,linear
4650,308,1,False,JUMP,251,3202,scale,linear
4651,308,2,False,SCORE_DIST,251,3202,scale,linear
4652,308,25,False,PERCENTILES,251,3202,scale,linear
4653,3510,1,False,JUMP,251,13449,scale,linear
4654,3510,1,False,SCORE_DIST,251,13449,scale,linear
4655,3510,25,True,PERCENTILES,251,13449,scale,linear
4656,10364,1,True,JUMP,251,10364,scale,linear
4657,10364,1,True,SCORE_DIST,251,10364,scale,linear
4658,10364,25,True,PERCENTILES,251,10364,scale,linear
4659,3510,4,False,JUMP,251,3112,scale,linear
4660,3510,2,False,SCORE_DIST,251,3112,scale,linear
4661,3510,25,True,PERCENTILES,251,3112,scale,linear
4662,30444,1,False,JUMP,251,10364,scale,linear
4663,30444,1,False,SCORE_DIST,251,10364,scale,linear
4664,30444,25,True,PERCENTILES,251,10364,scale,linear
4665,3524,1,False,JUMP,251,3202,scale,linear
4666,3524,1,False,SCORE_DIST,251,3202,scale,linear
4667,3524,25,True,PERCENTILES,251,3202,scale,linear
4668,6751,1,True,JUMP,251,6751,scale,linear
4669,6751,1,True,SCORE_DIST,251,6751,scale,linear
4670,6751,25,True,PERCENTILES,251,6751,scale,linear
4671,4857,1,True,JUMP,251,4857,scale,linear
4672,4857,1,True,SCORE_DIST,251,4857,scale,linear
4673,4857,25,True,PERCENTILES,251,4857,scale,linear
4674,221,1,False,JUMP,251,13449,scale,linear
4675,221,1,False,SCORE_DIST,251,13449,scale,linear
4676,221,25,True,PERCENTILES,251,13449,scale,linear
4677,1985,1,False,JUMP,251,147,scale,linear
4678,1985,1,False,SCORE_DIST,251,147,scale,linear
4679,1985,25,True,PERCENTILES,251,147,scale,linear
4680,388,2,False,JUMP,251,44692,scale,linear
4681,388,1,False,SCORE_DIST,251,44692,scale,linear
4682,388,25,True,PERCENTILES,251,44692,scale,linear
4683,371,1,False,JUMP,251,3082,scale,linear
4684,371,1,False,SCORE_DIST,251,3082,scale,linear
4685,371,25,True,PERCENTILES,251,3082,scale,linear
4686,4857,1,True,JUMP,251,4857,scale,linear
4687,4857,1,True,SCORE_DIST,251,4857,scale,linear
4688,4857,25,True,PERCENTILES,251,4857,scale,linear
4689,108,1,False,JUMP,251,13449,scale,linear
4690,108,1,False,SCORE_DIST,251,13449,scale,linear
4691,108,25,False,PERCENTILES,251,13449,scale,linear
4692,10364,1,False,JUMP,251,98,scale,linear
4693,10364,1,False,SCORE_DIST,251,98,scale,linear
4694,10364,25,True,PERCENTILES,251,98,scale,linear
4695,6751,1,True,JUMP,251,6751,scale,linear
4696,6751,1,True,SCORE_DIST,251,6751,scale,linear
4697,6751,25,True,PERCENTILES,251,6751,scale,linear
4698,371,3,False,JUMP,251,3202,scale,linear
4699,371,1,False,SCORE_DIST,251,3202,scale,linear
4700,371,25,True,PERCENTILES,251,3202,scale,linear
4701,3131,1,False,JUMP,251,6751,scale,linear
4702,3131,2,False,SCORE_DIST,251,6751,scale,linear
4703,3131,25,True,PERCENTILES,251,6751,scale,linear
4704,3202,1,True,JUMP,251,3202,scale,linear
4705,3202,1,True,SCORE_DIST,251,3202,scale,linear
4706,3202,25,True,PERCENTILES,251,3202,scale,linear
4707,224,1,True,JUMP,251,224,scale,linear
4708,224,1,True,SCORE_DIST,251,224,scale,linear
4709,224,25,True,PERCENTILES,251,224,scale,linear
4710,3002,1,False,JUMP,251,6751,scale,linear
4711,3002,1,False,SCORE_DIST,251,6751,scale,linear
4712,3002,25,True,PERCENTILES,251,6751,scale,linear
4713,39851,1,False,JUMP,251,13449,scale,linear
4714,39851,1,False,SCORE_DIST,251,13449,scale,linear
4715,39851,25,False,PERCENTILES,251,13449,scale,linear
4716,13449,1,False,JUMP,251,34298,scale,linear
4717,13449,2,True,SCORE_DIST,251,34298,scale,linear
4718,13449,25,True,PERCENTILES,251,34298,scale,linear
4719,22,3,False,JUMP,251,20204,scale,linear
4720,22,3,False,SCORE_DIST,251,20204,scale,linear
4721,22,25,True,PERCENTILES,251,20204,scale,linear
4722,6751,1,True,JUMP,251,6751,scale,linear
4723,6751,1,True,SCORE_DIST,251,6751,scale,linear
4724,6751,25,True,PERCENTILES,251,6751,scale,linear
4725,3096,2,True,JUMP,251,10364,scale,linear
4726,3096,1,False,SCORE_DIST,251,10364,scale,linear
4727,3096,25,True,PERCENTILES,251,10364,scale,linear
4728,98,1,True,JUMP,251,98,scale,linear
4729,98,1,True,SCORE_DIST,251,98,scale,linear
4730,98,25,True,PERCENTILES,251,98,scale,linear
4731,6751,1,True,JUMP,251,6751,scale,linear
4732,6751,1,True,SCORE_DIST,251,6751,scale,linear
4733,6751,25,True,PERCENTILES,251,6751,scale,linear
4734,3112,1,True,JUMP,251,3112,scale,linear
4735,3112,1,True,SCORE_DIST,251,3112,scale,linear
4736,3112,25,True,PERCENTILES,251,3112,scale,linear
4737,10364,1,False,JUMP,251,3510,scale,linear
4738,10364,1,False,SCORE_DIST,251,3510,scale,linear
4739,10364,25,True,PERCENTILES,251,3510,scale,linear
4740,10364,1,False,JUMP,251,3202,scale,linear
4741,10364,1,False,SCORE_DIST,251,3202,scale,linear
4742,10364,25,True,PERCENTILES,251,3202,scale,linear
4743,6751,1,True,JUMP,251,6751,scale,linear
4744,6751,1,True,SCORE_DIST,251,6751,scale,linear
4745,6751,25,True,PERCENTILES,251,6751,scale,linear
4746,3510,1,False,JUMP,251,3202,scale,linear
4747,3510,1,False,SCORE_DIST,251,3202,scale,linear
4748,3510,25,True,PERCENTILES,251,3202,scale,linear
4749,30579,1,False,JUMP,251,3082,scale,linear
4750,30579,1,False,SCORE_DIST,251,3082,scale,linear
4751,30579,25,True,PERCENTILES,251,3082,scale,linear
4752,147,1,False,JUMP,251,13449,scale,linear
4753,147,1,False,SCORE_DIST,251,13449,scale,linear
4754,147,25,True,PERCENTILES,251,13449,scale,linear
4755,10364,1,True,JUMP,251,10364,scale,linear
4756,10364,1,True,SCORE_DIST,251,10364,scale,linear
4757,10364,25,True,PERCENTILES,251,10364,scale,linear
4758,10364,1,True,JUMP,251,10364,scale,linear
4759,10364,1,True,SCORE_DIST,251,10364,scale,linear
4760,10364,25,True,PERCENTILES,251,10364,scale,linear
4761,10364,1,True,JUMP,251,10364,scale,linear
4762,10364,1,True,SCORE_DIST,251,10364,scale,linear
4763,10364,25,True,PERCENTILES,251,10364,scale,linear
4764,10798,1,False,JUMP,251,3202,scale,linear
4765,10798,1,False,SCORE_DIST,251,3202,scale,linear
4766,10798,25,False,PERCENTILES,251,3202,scale,linear
4767,3202,1,False,JUMP,251,3510,scale,linear
4768,3202,1,False,SCORE_DIST,251,3510,scale,linear
4769,3202,25,True,PERCENTILES,251,3510,scale,linear
4770,13449,1,False,JUMP,251,10364,scale,linear
4771,13449,1,False,SCORE_DIST,251,10364,scale,linear
4772,13449,25,True,PERCENTILES,251,10364,scale,linear
4773,4857,2,True,JUMP,251,3096,scale,linear
4774,4857,2,True,SCORE_DIST,251,3096,scale,linear
4775,4857,25,True,PERCENTILES,251,3096,scale,linear
4776,11864,1,False,JUMP,251,3112,scale,linear
4777,11864,2,False,SCORE_DIST,251,3112,scale,linear
4778,11864,25,False,PERCENTILES,251,3112,scale,linear
4779,308,4,False,JUMP,251,10364,scale,linear
4780,308,3,False,SCORE_DIST,251,10364,scale,linear
4781,308,25,False,PERCENTILES,251,10364,scale,linear
4782,3510,1,False,JUMP,251,13449,scale,linear
4783,3510,2,False,SCORE_DIST,251,13449,scale,linear
4784,3510,25,True,PERCENTILES,251,13449,scale,linear
4785,27073,1,False,JUMP,251,4857,scale,linear
4786,27073,1,False,SCORE_DIST,251,4857,scale,linear
4787,27073,25,False,PERCENTILES,251,4857,scale,linear
4788,28,4,False,JUMP,251,4857,scale,linear
4789,28,2,False,SCORE_DIST,251,4857,scale,linear
4790,28,25,True,PERCENTILES,251,4857,scale,linear
4791,3510,1,False,JUMP,251,13449,scale,linear
4792,3510,1,False,SCORE_DIST,251,13449,scale,linear
4793,3510,25,True,PERCENTILES,251,13449,scale,linear
4794,147,3,True,JUMP,251,3510,scale,linear
4795,147,2,True,SCORE_DIST,251,3510,scale,linear
4796,147,25,True,PERCENTILES,251,3510,scale,linear
4797,34298,1,False,JUMP,251,6751,scale,linear
4798,34298,1,False,SCORE_DIST,251,6751,scale,linear
4799,34298,25,True,PERCENTILES,251,6751,scale,linear
4800,3510,3,False,JUMP,251,3112,scale,linear
4801,3510,1,False,SCORE_DIST,251,3112,scale,linear
4802,3510,25,True,PERCENTILES,251,3112,scale,linear
4803,3112,1,True,JUMP,251,3112,scale,linear
4804,3112,1,True,SCORE_DIST,251,3112,scale,linear
4805,3112,25,True,PERCENTILES,251,3112,scale,linear
4806,20204,1,False,JUMP,251,4857,scale,linear
4807,20204,1,False,SCORE_DIST,251,4857,scale,linear
4808,20204,25,True,PERCENTILES,251,4857,scale,linear
4809,3510,1,True,JUMP,251,3510,scale,linear
4810,3510,1,True,SCORE_DIST,251,3510,scale,linear
4811,3510,25,True,PERCENTILES,251,3510,scale,linear
4812,49281,2,False,JUMP,251,147,scale,linear
4813,49281,2,False,SCORE_DIST,251,147,scale,linear
4814,49281,25,True,PERCENTILES,251,147,scale,linear
4815,6751,1,True,JUMP,251,6751,scale,linear
4816,6751,1,True,SCORE_DIST,251,6751,scale,linear
4817,6751,25,True,PERCENTILES,251,6751,scale,linear
4818,10364,1,True,JUMP,251,10364,scale,linear
4819,10364,1,True,SCORE_DIST,251,10364,scale,linear
4820,10364,25,True,PERCENTILES,251,10364,scale,linear
4821,10364,1,False,JUMP,251,3112,scale,linear
4822,10364,1,False,SCORE_DIST,251,3112,scale,linear
4823,10364,25,True,PERCENTILES,251,3112,scale,linear
4824,3510,1,False,JUMP,251,3112,scale,linear
4825,3510,1,False,SCORE_DIST,251,3112,scale,linear
4826,3510,25,True,PERCENTILES,251,3112,scale,linear
4827,17931,1,False,JUMP,251,3510,scale,linear
4828,17931,1,False,SCORE_DIST,251,3510,scale,linear
4829,17931,25,True,PERCENTILES,251,3510,scale,linear
4830,3630,1,False,JUMP,251,3096,scale,linear
4831,3630,1,False,SCORE_DIST,251,3096,scale,linear
4832,3630,25,False,PERCENTILES,251,3096,scale,linear
4833,37450,1,False,JUMP,251,6751,scale,linear
4834,37450,1,False,SCORE_DIST,251,6751,scale,linear
4835,37450,25,False,PERCENTILES,251,6751,scale,linear
4836,147,1,False,JUMP,251,3202,scale,linear
4837,147,1,False,SCORE_DIST,251,3202,scale,linear
4838,147,25,True,PERCENTILES,251,3202,scale,linear
4839,45,1,False,JUMP,251,10364,scale,linear
4840,45,2,False,SCORE_DIST,251,10364,scale,linear
4841,45,25,False,PERCENTILES,251,10364,scale,linear
4842,24960,2,False,JUMP,251,3112,scale,linear
4843,24960,2,False,SCORE_DIST,251,3112,scale,linear
4844,24960,25,True,PERCENTILES,251,3112,scale,linear
4845,18654,2,False,JUMP,251,3202,scale,linear
4846,18654,1,False,SCORE_DIST,251,3202,scale,linear
4847,18654,25,True,PERCENTILES,251,3202,scale,linear
4848,34298,1,False,JUMP,251,3082,scale,linear
4849,34298,2,False,SCORE_DIST,251,3082,scale,linear
4850,34298,25,False,PERCENTILES,251,3082,scale,linear
4851,2321,1,False,JUMP,251,3510,scale,linear
4852,2321,1,False,SCORE_DIST,251,3510,scale,linear
4853,2321,25,False,PERCENTILES,251,3510,scale,linear
4854,3202,1,False,JUMP,251,3112,scale,linear
4855,3202,1,False,SCORE_DIST,251,3112,scale,linear
4856,3202,25,True,PERCENTILES,251,3112,scale,linear
4857,3112,1,True,JUMP,251,3112,scale,linear
4858,3112,1,True,SCORE_DIST,251,3112,scale,linear
4859,3112,25,True,PERCENTILES,251,3112,scale,linear
4860,388,1,False,JUMP,251,13449,scale,linear
4861,388,1,False,SCORE_DIST,251,13449,scale,linear
4862,388,25,True,PERCENTILES,251,13449,scale,linear
4863,7066,1,False,JUMP,251,4857,scale,linear
4864,7066,1,False,SCORE_DIST,251,4857,scale,linear
4865,7066,25,True,PERCENTILES,251,4857,scale,linear
4866,13449,1,True,JUMP,251,13449,scale,linear
4867,13449,1,True,SCORE_DIST,251,13449,scale,linear
4868,13449,25,True,PERCENTILES,251,13449,scale,linear
4869,147,1,True,JUMP,251,147,scale,linear
4870,147,1,True,SCORE_DIST,251,147,scale,linear
4871,147,25,True,PERCENTILES,251,147,scale,linear
4872,147,1,False,JUMP,251,3202,scale,linear
4873,147,2,True,SCORE_DIST,251,3202,scale,linear
4874,147,25,True,PERCENTILES,251,3202,scale,linear
4875,224,4,True,JUMP,251,3112,scale,linear
4876,224,1,False,SCORE_DIST,251,3112,scale,linear
4877,224,25,True,PERCENTILES,251,3112,scale,linear
4878,3112,1,True,JUMP,251,3112,scale,linear
4879,3112,1,True,SCORE_DIST,251,3112,scale,linear
4880,3112,25,True,PERCENTILES,251,3112,scale,linear
4881,9029,1,False,JUMP,251,13449,scale,linear
4882,9029,1,False,SCORE_DIST,251,13449,scale,linear
4883,9029,25,False,PERCENTILES,251,13449,scale,linear
4884,3112,1,False,JUMP,251,13449,scale,linear
4885,3112,1,False,SCORE_DIST,251,13449,scale,linear
4886,3112,25,True,PERCENTILES,251,13449,scale,linear
4887,44692,1,False,JUMP,251,3112,scale,linear
4888,44692,1,False,SCORE_DIST,251,3112,scale,linear
4889,44692,25,True,PERCENTILES,251,3112,scale,linear
4890,3202,1,True,JUMP,251,3202,scale,linear
4891,3202,2,True,SCORE_DIST,251,3202,scale,linear
4892,3202,25,True,PERCENTILES,251,3202,scale,linear
4893,766,1,False,JUMP,251,13449,scale,linear
4894,766,1,False,SCORE_DIST,251,13449,scale,linear
4895,766,25,False,PERCENTILES,251,13449,scale,linear
4896,6751,1,False,JUMP,251,98,scale,linear
4897,6751,1,False,SCORE_DIST,251,98,scale,linear
4898,6751,25,True,PERCENTILES,251,98,scale,linear
4899,45,1,False,JUMP,251,98,scale,linear
4900,45,1,False,SCORE_DIST,251,98,scale,linear
4901,45,25,False,PERCENTILES,251,98,scale,linear
4902,48354,1,False,JUMP,251,6751,scale,linear
4903,48354,1,False,SCORE_DIST,251,6751,scale,linear
4904,48354,25,True,PERCENTILES,251,6751,scale,linear
4905,27073,1,False,JUMP,251,3510,scale,linear
4906,27073,1,False,SCORE_DIST,251,3510,scale,linear
4907,27073,25,False,PERCENTILES,251,3510,scale,linear
4908,17931,1,False,JUMP,251,6751,scale,linear
4909,17931,1,False,SCORE_DIST,251,6751,scale,linear
4910,17931,25,False,PERCENTILES,251,6751,scale,linear
4911,147,1,True,JUMP,251,147,scale,linear
